interaction_id,escalated,channel,client_type,issue_type,fcr,csat_score,aht_seconds,ad_spend_recovered,sentiment,date,probabilidad_escalamiento,prediccion_050,nivel_riesgo
3178,0,Email,User,Page Management,1,5,530,0.0,Positive,2025-04-08,0.20478928088038034,0,Bajo
9684,0,Chat,Business Page,General Support,0,2,810,0.0,Neutral,2025-04-03,0.1881517134062927,0,Bajo
3074,0,Chat,Business Page,Ad Billing,0,2,529,0.0,Positive,2025-04-24,0.18913225905091344,0,Bajo
1076,0,Email,Advertiser,Page Management,1,5,346,0.0,Positive,2025-04-07,0.21472675482002215,0,Bajo
6569,0,Chat,User,General Support,1,3,496,0.0,Neutral,2025-04-16,0.20096866263594965,0,Bajo
781,0,Chat,Business Page,Ad Billing,1,5,576,0.0,Positive,2025-04-05,0.190793463584087,0,Bajo
1235,0,Chat,User,General Support,1,5,731,0.0,Negative,2025-04-27,0.21355157860771132,0,Bajo
7277,1,Chat,Advertiser,General Support,1,5,688,0.0,Negative,2025-04-08,0.20333046168990582,0,Bajo
5253,0,Chat,User,Page Management,1,5,601,0.0,Negative,2025-04-15,0.2128239682114545,0,Bajo
5994,0,Chat,Business Page,Ad Billing,1,3,774,0.0,Positive,2025-04-16,0.1845468809027311,0,Bajo
4865,0,Email,User,General Support,1,4,646,0.0,Negative,2025-04-17,0.2185542435105461,0,Bajo
3890,0,Chat,Business Page,General Support,1,2,515,0.0,Neutral,2025-04-01,0.1931540931771355,0,Bajo
4382,0,Email,User,General Support,1,4,639,0.0,Positive,2025-04-14,0.19039872733029378,0,Bajo
7580,1,Chat,User,Account Access,1,4,489,0.0,Positive,2025-04-22,0.20725740126906753,0,Bajo
3400,0,Voice,User,General Support,1,3,658,0.0,Negative,2025-04-27,0.22096020516661127,0,Bajo
1516,0,Chat,Business Page,Page Management,1,1,512,0.0,Neutral,2025-04-09,0.1921422893988675,0,Bajo
1178,0,Chat,Advertiser,Ad Billing,1,5,526,191.09,Positive,2025-04-08,0.19570845987262056,0,Bajo
7514,0,Chat,User,Ad Billing,1,5,576,0.0,Positive,2025-04-06,0.20088184709425763,0,Bajo
1845,0,Chat,Business Page,Page Management,0,4,425,0.0,Positive,2025-04-09,0.18853942199171825,0,Bajo
3653,0,Email,Advertiser,Page Management,1,5,574,0.0,Negative,2025-04-26,0.20727965674017781,0,Bajo
2091,0,Chat,User,Content Violation,1,4,402,0.0,Positive,2025-04-19,0.19325345959044804,0,Bajo
4318,0,Chat,Advertiser,Ad Billing,1,5,566,264.34,Positive,2025-04-07,0.20013151173561147,0,Bajo
2954,0,Chat,User,Account Access,1,5,569,0.0,Positive,2025-04-10,0.20652208149520168,0,Bajo
6545,0,Chat,Business Page,Content Violation,1,4,442,0.0,Positive,2025-04-24,0.18248599117756567,0,Bajo
1352,0,Voice,User,Page Management,1,3,504,0.0,Negative,2025-04-06,0.2289231208000428,0,Bajo
275,0,Chat,Advertiser,Ad Billing,0,5,441,18.72,Positive,2025-04-22,0.18051981762669023,0,Bajo
632,0,Chat,Business Page,General Support,1,2,564,0.0,Negative,2025-04-09,0.21643465599960704,0,Bajo
1435,0,Chat,Business Page,General Support,1,4,675,0.0,Neutral,2025-04-10,0.18939772876857058,0,Bajo
5556,1,Email,Business Page,Ad Billing,0,4,735,0.0,Neutral,2025-04-11,0.1773843747806223,0,Bajo
8920,0,Voice,Business Page,Content Violation,1,3,545,0.0,Negative,2025-04-22,0.1986854151983521,0,Bajo
919,0,Chat,Advertiser,Page Management,1,4,721,0.0,Positive,2025-04-18,0.19037313540034861,0,Bajo
7709,0,Chat,Advertiser,Page Management,1,5,450,0.0,Positive,2025-04-09,0.19302699729713937,0,Bajo
6182,0,Voice,Advertiser,Account Access,1,5,574,0.0,Negative,2025-04-18,0.21595956450047354,0,Bajo
5106,0,Email,Advertiser,Content Violation,1,5,496,0.0,Negative,2025-04-18,0.19517645024005173,0,Bajo
6000,0,Chat,User,General Support,1,5,628,0.0,Neutral,2025-04-16,0.19523254830651496,0,Bajo
203,0,Voice,User,General Support,1,3,864,0.0,Negative,2025-04-10,0.20632552906448548,0,Bajo
2677,0,Email,Business Page,Page Management,0,4,415,0.0,Neutral,2025-04-25,0.19072956233443086,0,Bajo
6543,0,Email,Business Page,General Support,0,1,440,0.0,Neutral,2025-04-12,0.1890152759843552,0,Bajo
5970,0,Voice,Advertiser,Page Management,1,1,678,0.0,Neutral,2025-04-10,0.21714567088075395,0,Bajo
5078,0,Chat,User,General Support,1,4,527,0.0,Negative,2025-04-19,0.22214827938770867,0,Bajo
5546,0,Email,Advertiser,General Support,1,1,753,0.0,Neutral,2025-04-14,0.20748962157816386,0,Bajo
253,0,Chat,Advertiser,Page Management,1,4,518,0.0,Neutral,2025-04-06,0.19609987100515117,0,Bajo
2282,1,Chat,Advertiser,Content Violation,0,4,663,0.0,Negative,2025-04-25,0.18375880519934737,0,Bajo
9138,1,Chat,Advertiser,Account Access,0,4,461,0.0,Neutral,2025-04-13,0.2058668835016265,0,Bajo
2648,0,Chat,Advertiser,General Support,1,4,537,0.0,Positive,2025-04-11,0.19516324364770882,0,Bajo
1083,0,Voice,Business Page,Ad Billing,1,5,641,0.0,Neutral,2025-04-27,0.19173171610922524,0,Bajo
3129,1,Chat,Business Page,General Support,1,1,572,0.0,Negative,2025-04-22,0.21077957442107315,0,Bajo
8486,0,Email,Advertiser,General Support,1,4,683,0.0,Positive,2025-04-28,0.19084568754734027,0,Bajo
3622,0,Email,Advertiser,Page Management,0,3,530,0.0,Positive,2025-04-16,0.20329817742974435,0,Bajo
7331,0,Chat,Advertiser,General Support,0,3,595,0.0,Positive,2025-04-26,0.18584255762936389,0,Bajo
5597,0,Email,User,Ad Billing,1,5,531,0.0,Positive,2025-04-26,0.20261952893817792,0,Bajo
6206,1,Voice,Advertiser,Content Violation,0,5,514,0.0,Positive,2025-04-15,0.20713158856805106,0,Bajo
4015,0,Email,Advertiser,Page Management,1,4,671,0.0,Positive,2025-04-19,0.20132569690857752,0,Bajo
6686,0,Chat,User,Content Violation,1,4,576,0.0,Positive,2025-04-25,0.19120663775945426,0,Bajo
7498,0,Email,Advertiser,Page Management,1,4,615,0.0,Negative,2025-04-21,0.21021921845512379,0,Bajo
4612,0,Chat,Business Page,Account Access,1,5,653,0.0,Positive,2025-04-16,0.1946315685979631,0,Bajo
4646,0,Chat,Business Page,Ad Billing,0,5,678,0.0,Negative,2025-04-28,0.19139109824849257,0,Bajo
5909,0,Voice,Advertiser,Ad Billing,1,4,679,590.52,Neutral,2025-04-17,0.20795774834193656,0,Bajo
2529,0,Chat,Business Page,Account Access,1,5,481,0.0,Positive,2025-04-13,0.197370139463899,0,Bajo
9466,0,Email,Business Page,Account Access,0,4,687,0.0,Neutral,2025-04-13,0.19361281470628378,0,Bajo
8936,0,Chat,Business Page,General Support,1,5,634,0.0,Positive,2025-04-26,0.18448740841537126,0,Bajo
1704,0,Chat,Advertiser,Content Violation,1,4,555,0.0,Positive,2025-04-28,0.1932323415683617,0,Bajo
7428,0,Voice,User,Ad Billing,1,1,855,0.0,Neutral,2025-04-22,0.1935157367342283,0,Bajo
983,1,Voice,Advertiser,Page Management,1,5,704,0.0,Positive,2025-04-08,0.2017738497119446,0,Bajo
1885,0,Chat,Advertiser,Account Access,1,1,565,0.0,Negative,2025-04-17,0.21012595922726934,0,Bajo
6295,0,Email,Advertiser,Account Access,1,3,530,0.0,Positive,2025-04-23,0.20218156255354836,0,Bajo
1696,0,Chat,Advertiser,Page Management,1,4,737,0.0,Neutral,2025-04-26,0.19605110711909923,0,Bajo
4334,0,Email,Business Page,Ad Billing,1,2,436,0.0,Negative,2025-04-11,0.20441508395798952,0,Bajo
8882,0,Email,Business Page,General Support,1,1,580,0.0,Positive,2025-04-13,0.19624923682394796,0,Bajo
7871,0,Email,Business Page,Content Violation,1,4,492,0.0,Negative,2025-04-06,0.18228264251964332,0,Bajo
290,0,Chat,Advertiser,General Support,1,5,633,0.0,Neutral,2025-04-13,0.1895421705374816,0,Bajo
7484,0,Chat,Business Page,Content Violation,1,4,650,0.0,Neutral,2025-04-16,0.1700819606441479,0,Bajo
3363,0,Chat,Advertiser,Ad Billing,1,4,665,420.25,Negative,2025-04-21,0.2004400187805671,0,Bajo
3449,0,Chat,Business Page,General Support,1,4,620,0.0,Negative,2025-04-06,0.20763184902349535,0,Bajo
3412,0,Chat,User,Account Access,1,2,524,0.0,Neutral,2025-04-21,0.20260804758312764,0,Bajo
8927,0,Chat,Business Page,Page Management,1,4,547,0.0,Neutral,2025-04-28,0.19034521276536928,0,Bajo
5980,0,Chat,Business Page,Account Access,1,5,417,0.0,Negative,2025-04-20,0.21202414638127373,0,Bajo
263,0,Email,Business Page,General Support,1,2,585,0.0,Positive,2025-04-28,0.1981087868910536,0,Bajo
6961,0,Email,User,Ad Billing,1,5,763,0.0,Neutral,2025-04-13,0.18937683802055355,0,Bajo
3535,0,Chat,User,Ad Billing,0,3,492,0.0,Negative,2025-04-23,0.2132595834788466,0,Bajo
5548,0,Voice,Business Page,Content Violation,1,2,570,0.0,Neutral,2025-04-26,0.20001231894639349,0,Bajo
8339,0,Email,Advertiser,General Support,1,3,572,0.0,Neutral,2025-04-13,0.20059430131130981,0,Bajo
508,0,Voice,User,Content Violation,0,3,535,0.0,Neutral,2025-04-29,0.20266848144924465,0,Bajo
908,0,Chat,User,General Support,1,2,327,0.0,Negative,2025-04-25,0.23632700920431013,0,Bajo
6807,0,Chat,User,Ad Billing,1,2,542,0.0,Positive,2025-04-28,0.20498990438861603,0,Bajo
4716,0,Chat,Business Page,Account Access,1,5,434,0.0,Positive,2025-04-07,0.20036486205167617,0,Bajo
4138,1,Voice,Business Page,Content Violation,1,5,664,0.0,Negative,2025-04-03,0.18329209841174635,0,Bajo
1986,0,Voice,Advertiser,General Support,0,2,680,0.0,Negative,2025-04-23,0.20769571278039262,0,Bajo
6455,0,Chat,Business Page,Ad Billing,1,5,526,0.0,Neutral,2025-04-23,0.18778103874438498,0,Bajo
5440,0,Voice,Business Page,Ad Billing,1,3,438,0.0,Neutral,2025-04-12,0.20359476829820863,0,Bajo
3650,0,Chat,Business Page,Account Access,1,5,754,0.0,Negative,2025-04-13,0.20057344702135937,0,Bajo
4286,0,Voice,Business Page,Content Violation,0,2,809,0.0,Positive,2025-04-11,0.19868996554895887,0,Bajo
820,1,Email,Business Page,Account Access,1,5,543,0.0,Negative,2025-04-03,0.20707676897041224,0,Bajo
5631,0,Voice,Advertiser,Account Access,1,5,699,0.0,Neutral,2025-04-12,0.205258885344572,0,Bajo
2586,0,Email,Business Page,Account Access,0,3,489,0.0,Positive,2025-04-08,0.1943717563185609,0,Bajo
1923,1,Email,Advertiser,Ad Billing,1,4,579,379.45,Negative,2025-04-19,0.21459434985842488,0,Bajo
6610,0,Voice,User,Ad Billing,0,5,460,0.0,Negative,2025-04-02,0.2187634660510191,0,Bajo
3470,0,Chat,Business Page,General Support,1,5,543,0.0,Negative,2025-04-04,0.2068488419515723,0,Bajo
1280,1,Chat,User,Ad Billing,1,5,467,0.0,Negative,2025-04-08,0.21284589002878665,0,Bajo
3120,0,Chat,Advertiser,Account Access,0,5,637,0.0,Neutral,2025-04-02,0.19587126410865152,0,Bajo
4269,0,Chat,Advertiser,Content Violation,1,5,411,0.0,Neutral,2025-04-16,0.18592851983268285,0,Bajo
6240,0,Chat,Advertiser,Page Management,1,5,792,0.0,Positive,2025-04-08,0.18780237430756405,0,Bajo
6378,0,Chat,Business Page,Account Access,1,4,600,0.0,Positive,2025-04-10,0.19517806418022843,0,Bajo
4392,0,Chat,Advertiser,Ad Billing,1,5,514,164.81,Negative,2025-04-07,0.20419782740846318,0,Bajo
2544,0,Email,User,Content Violation,1,5,606,0.0,Positive,2025-04-21,0.1869387322033518,0,Bajo
6094,0,Voice,Business Page,Page Management,1,5,544,0.0,Positive,2025-04-19,0.2104969568677752,0,Bajo
2108,1,Email,Advertiser,General Support,0,5,438,0.0,Positive,2025-04-25,0.1922986446727532,0,Bajo
480,0,Voice,Advertiser,General Support,1,4,443,0.0,Negative,2025-04-23,0.21344913309877891,0,Bajo
1752,0,Chat,Business Page,Content Violation,1,4,619,0.0,Neutral,2025-04-18,0.16823151923462612,0,Bajo
4134,0,Email,User,Page Management,0,5,592,0.0,Positive,2025-04-04,0.19914404213410564,0,Bajo
2594,0,Voice,Advertiser,General Support,1,2,522,0.0,Positive,2025-04-06,0.21446237824729444,0,Bajo
2458,1,Chat,Business Page,Content Violation,0,5,706,0.0,Negative,2025-04-27,0.17174075948390075,0,Bajo
9880,0,Email,Business Page,Ad Billing,1,2,506,0.0,Neutral,2025-04-10,0.19213092365161646,0,Bajo
976,0,Chat,User,Content Violation,0,5,650,0.0,Neutral,2025-04-13,0.17611930429119285,0,Bajo
3483,0,Email,Business Page,General Support,0,3,589,0.0,Neutral,2025-04-05,0.19210521226736887,0,Bajo
4985,0,Email,Business Page,General Support,0,2,492,0.0,Neutral,2025-04-11,0.1959272786081809,0,Bajo
1084,0,Chat,Business Page,Account Access,1,5,634,0.0,Positive,2025-04-01,0.1921525284685747,0,Bajo
8675,0,Chat,Business Page,Page Management,1,1,543,0.0,Neutral,2025-04-04,0.19588562725674943,0,Bajo
4002,0,Chat,Advertiser,Page Management,1,5,730,0.0,Positive,2025-04-09,0.1884012862421201,0,Bajo
2482,0,Voice,Business Page,Ad Billing,0,2,644,0.0,Negative,2025-04-02,0.20217027120812509,0,Bajo
6039,0,Chat,Business Page,Content Violation,0,1,515,0.0,Neutral,2025-04-07,0.17704626330919385,0,Bajo
762,0,Email,Advertiser,Content Violation,1,5,431,0.0,Positive,2025-04-28,0.18858263300702546,0,Bajo
4100,0,Chat,Advertiser,Content Violation,1,4,393,0.0,Neutral,2025-04-03,0.19196336381611873,0,Bajo
3782,0,Chat,Advertiser,Ad Billing,1,5,609,578.14,Positive,2025-04-12,0.19747909670163147,0,Bajo
3838,1,Voice,User,Content Violation,0,4,749,0.0,Positive,2025-04-08,0.20128489411055037,0,Bajo
873,1,Email,Business Page,Account Access,1,4,558,0.0,Negative,2025-04-23,0.20710560463062577,0,Bajo
2699,0,Email,Advertiser,Account Access,1,2,389,0.0,Positive,2025-04-07,0.20399534064656125,0,Bajo
5619,0,Chat,User,Page Management,1,2,564,0.0,Negative,2025-04-06,0.22269769327962707,0,Bajo
8384,0,Voice,User,Ad Billing,1,5,450,0.0,Positive,2025-04-22,0.21918098866921232,0,Bajo
7743,1,Chat,Business Page,Page Management,0,3,548,0.0,Negative,2025-04-04,0.20168131428777486,0,Bajo
1665,0,Voice,User,Account Access,1,5,259,0.0,Negative,2025-04-24,0.2287624210207146,0,Bajo
8987,0,Chat,User,Page Management,1,5,502,0.0,Neutral,2025-04-21,0.1987948412318538,0,Bajo
1198,1,Email,Business Page,Account Access,0,2,567,0.0,Neutral,2025-04-01,0.1969730898668977,0,Bajo
8748,1,Email,Advertiser,Content Violation,1,5,785,0.0,Neutral,2025-04-01,0.17398020215666893,0,Bajo
3977,0,Chat,User,Account Access,1,3,455,0.0,Neutral,2025-04-10,0.20575050801975128,0,Bajo
183,0,Chat,User,Page Management,1,5,767,0.0,Positive,2025-04-19,0.19898717052067277,0,Bajo
8022,1,Chat,User,Account Access,1,1,647,0.0,Positive,2025-04-26,0.20664920872097658,0,Bajo
9095,0,Chat,Business Page,Page Management,1,5,623,0.0,Neutral,2025-04-22,0.18773882788799454,0,Bajo
6676,0,Chat,Business Page,Ad Billing,0,5,771,0.0,Negative,2025-04-29,0.19089501502051126,0,Bajo
5611,0,Chat,Advertiser,Ad Billing,1,4,783,491.22,Positive,2025-04-04,0.17813639213541918,0,Bajo
9423,0,Chat,Business Page,Content Violation,1,5,497,0.0,Negative,2025-04-22,0.17740388814256255,0,Bajo
6267,1,Email,Business Page,Page Management,1,5,509,0.0,Negative,2025-04-09,0.20510042237801884,0,Bajo
3468,1,Email,Advertiser,Content Violation,1,5,682,0.0,Neutral,2025-04-04,0.17738861513806595,0,Bajo
376,0,Chat,Business Page,Ad Billing,0,2,682,0.0,Positive,2025-04-08,0.1858284348187485,0,Bajo
4460,0,Voice,Advertiser,General Support,1,4,731,0.0,Positive,2025-04-12,0.19084845758372684,0,Bajo
3428,1,Chat,Business Page,Content Violation,1,4,887,0.0,Neutral,2025-04-27,0.1618147536751131,0,Bajo
7370,0,Email,User,Content Violation,1,2,652,0.0,Neutral,2025-04-10,0.19608962597878418,0,Bajo
2295,0,Voice,Business Page,Ad Billing,1,4,601,0.0,Neutral,2025-04-13,0.19650152920829492,0,Bajo
6777,0,Chat,Business Page,Account Access,1,2,791,0.0,Positive,2025-04-16,0.19550685459811806,0,Bajo
3174,0,Chat,Business Page,Account Access,1,5,678,0.0,Neutral,2025-04-05,0.19255727783266172,0,Bajo
2401,0,Voice,Advertiser,General Support,1,4,485,0.0,Positive,2025-04-05,0.20739900293242156,0,Bajo
5645,0,Email,Business Page,Ad Billing,0,3,514,0.0,Negative,2025-04-11,0.2019020476516161,0,Bajo
4388,0,Chat,Business Page,Content Violation,1,5,790,0.0,Negative,2025-04-08,0.17113914098055935,0,Bajo
7736,0,Chat,Business Page,Account Access,0,4,643,0.0,Negative,2025-04-04,0.20157799954313152,0,Bajo
7507,1,Chat,Advertiser,Content Violation,1,3,644,0.0,Neutral,2025-04-10,0.1863750230889907,0,Bajo
259,1,Voice,User,Content Violation,0,5,603,0.0,Neutral,2025-04-10,0.18299518665256292,0,Bajo
7608,0,Voice,Business Page,Page Management,0,2,441,0.0,Positive,2025-04-28,0.21889455154856818,0,Bajo
9086,1,Email,Advertiser,Account Access,1,5,699,0.0,Negative,2025-04-07,0.20603039597485695,0,Bajo
2942,1,Email,Advertiser,Content Violation,1,5,569,0.0,Positive,2025-04-04,0.1868441658557267,0,Bajo
8076,1,Voice,Business Page,Content Violation,1,4,459,0.0,Positive,2025-04-21,0.1990075558253671,0,Bajo
8319,1,Email,User,Content Violation,0,4,733,0.0,Neutral,2025-04-17,0.17813216166171925,0,Bajo
8238,1,Voice,Advertiser,Content Violation,1,5,512,0.0,Neutral,2025-04-26,0.1984045151660983,0,Bajo
9541,0,Voice,Advertiser,Content Violation,0,2,473,0.0,Negative,2025-04-08,0.2162152660657847,0,Bajo
5267,1,Email,User,General Support,0,4,556,0.0,Negative,2025-04-24,0.22327938538945544,0,Bajo
8459,0,Email,Business Page,General Support,1,5,536,0.0,Neutral,2025-04-08,0.1936615550600109,0,Bajo
9995,1,Voice,User,Page Management,1,5,677,0.0,Negative,2025-04-28,0.21102775710505695,0,Bajo
7031,0,Voice,Business Page,Content Violation,1,5,517,0.0,Negative,2025-04-06,0.19298635129379638,0,Bajo
6289,0,Chat,Advertiser,Account Access,1,2,617,0.0,Positive,2025-04-19,0.2035956334193151,0,Bajo
8512,0,Chat,User,Account Access,1,2,608,0.0,Neutral,2025-04-07,0.20392370543690874,0,Bajo
5627,0,Chat,Business Page,Content Violation,0,1,650,0.0,Positive,2025-04-10,0.19912151780977755,0,Bajo
1616,0,Email,Advertiser,Account Access,1,2,551,0.0,Negative,2025-04-22,0.21534520131947907,0,Bajo
8035,0,Email,Advertiser,Account Access,0,5,621,0.0,Neutral,2025-04-07,0.1955273094569749,0,Bajo
9221,1,Voice,Business Page,General Support,1,5,539,0.0,Positive,2025-04-07,0.19933469166826803,0,Bajo
3339,0,Chat,Business Page,General Support,0,5,357,0.0,Neutral,2025-04-09,0.19489628401708553,0,Bajo
787,1,Email,Advertiser,Ad Billing,1,2,516,376.66,Negative,2025-04-21,0.21960975102306002,0,Bajo
349,0,Voice,Advertiser,Account Access,1,5,475,0.0,Positive,2025-04-23,0.21793921789987888,0,Bajo
3893,1,Chat,User,Ad Billing,1,5,600,0.0,Neutral,2025-04-12,0.19731803182537078,0,Bajo
4244,0,Voice,User,Content Violation,1,5,547,0.0,Neutral,2025-04-19,0.19484091418531901,0,Bajo
846,0,Email,Business Page,Page Management,1,4,549,0.0,Positive,2025-04-17,0.19723936271430959,0,Bajo
638,0,Chat,Advertiser,Page Management,1,4,347,0.0,Neutral,2025-04-01,0.2065238961666121,0,Bajo
7541,0,Chat,Advertiser,General Support,1,3,402,0.0,Negative,2025-04-22,0.21345613225697488,0,Bajo
5213,0,Email,Business Page,General Support,0,5,587,0.0,Negative,2025-04-25,0.20689938316416082,0,Bajo
1931,0,Chat,Advertiser,Account Access,0,4,713,0.0,Positive,2025-04-01,0.19051394296591612,0,Bajo
4467,0,Chat,User,General Support,1,3,596,0.0,Negative,2025-04-08,0.22014005397143888,0,Bajo
3983,1,Voice,Advertiser,General Support,0,4,488,0.0,Positive,2025-04-22,0.20524616876288507,0,Bajo
6963,0,Chat,Business Page,Account Access,1,3,575,0.0,Neutral,2025-04-16,0.196508426754627,0,Bajo
1902,0,Voice,Advertiser,Page Management,0,5,603,0.0,Negative,2025-04-25,0.19995373953275905,0,Bajo
3790,1,Chat,User,Ad Billing,1,4,556,0.0,Positive,2025-04-13,0.2027671135814704,0,Bajo
7166,0,Email,Advertiser,Account Access,0,3,534,0.0,Positive,2025-04-04,0.2006699560926839,0,Bajo
8705,1,Chat,User,Page Management,1,5,682,0.0,Positive,2025-04-17,0.19691924422754242,0,Bajo
5239,0,Chat,Business Page,Content Violation,0,5,594,0.0,Negative,2025-04-28,0.1724159949979231,0,Bajo
8364,0,Chat,Business Page,Content Violation,1,4,528,0.0,Negative,2025-04-20,0.17671496415533067,0,Bajo
7764,1,Email,Advertiser,Ad Billing,1,5,617,744.9,Positive,2025-04-21,0.20046733073137107,0,Bajo
3920,1,Chat,Business Page,Content Violation,1,4,530,0.0,Positive,2025-04-12,0.1836220865241479,0,Bajo
3379,0,Chat,Advertiser,Page Management,1,4,653,0.0,Negative,2025-04-07,0.20407491997977323,0,Bajo
8451,1,Chat,User,Account Access,1,1,612,0.0,Neutral,2025-04-24,0.20278522252402575,0,Bajo
3169,1,Chat,Business Page,Content Violation,1,5,522,0.0,Negative,2025-04-05,0.17692192526311784,0,Bajo
8173,0,Chat,Business Page,Ad Billing,0,4,459,0.0,Neutral,2025-04-04,0.1804544412818065,0,Bajo
2414,0,Email,User,Page Management,1,5,638,0.0,Neutral,2025-04-12,0.19754881122899248,0,Bajo
2117,0,Chat,Advertiser,General Support,1,4,636,0.0,Neutral,2025-04-03,0.19092810667525378,0,Bajo
3579,0,Email,Advertiser,Account Access,1,5,296,0.0,Neutral,2025-04-07,0.22342515795007795,0,Bajo
2628,1,Email,User,General Support,1,3,630,0.0,Neutral,2025-04-10,0.20396275417234747,0,Bajo
1450,0,Chat,User,Ad Billing,1,3,722,0.0,Negative,2025-04-02,0.21066134438386455,0,Bajo
9659,0,Chat,Advertiser,Ad Billing,1,5,713,9.87,Neutral,2025-04-21,0.18852013831460632,0,Bajo
8738,0,Email,Advertiser,Content Violation,1,3,501,0.0,Positive,2025-04-11,0.20179263502287967,0,Bajo
5937,0,Chat,Business Page,Ad Billing,1,5,442,0.0,Negative,2025-04-17,0.19742316605270538,0,Bajo
7353,0,Voice,Business Page,Page Management,1,4,448,0.0,Neutral,2025-04-10,0.20397360415310004,0,Bajo
1855,0,Chat,Advertiser,Content Violation,1,5,538,0.0,Negative,2025-04-04,0.1852589690491874,0,Bajo
6501,0,Email,Advertiser,Ad Billing,1,3,765,388.26,Negative,2025-04-02,0.21558126731223637,0,Bajo
3283,0,Chat,Advertiser,Page Management,0,4,807,0.0,Negative,2025-04-25,0.20389274706726057,0,Bajo
5772,0,Email,Business Page,Ad Billing,0,4,492,0.0,Positive,2025-04-20,0.18613638634095547,0,Bajo
7234,0,Email,Business Page,Content Violation,1,3,774,0.0,Positive,2025-04-19,0.18422715437726353,0,Bajo
7494,0,Chat,Business Page,Account Access,0,1,632,0.0,Neutral,2025-04-11,0.19134399004238412,0,Bajo
4587,0,Chat,Advertiser,Page Management,1,2,585,0.0,Positive,2025-04-02,0.2031551957859012,0,Bajo
9802,0,Voice,Advertiser,Ad Billing,1,5,622,647.8,Positive,2025-04-15,0.17907469064121073,0,Bajo
948,0,Chat,User,Content Violation,1,1,741,0.0,Neutral,2025-04-12,0.1907823560751073,0,Bajo
676,1,Email,User,Ad Billing,1,4,675,0.0,Negative,2025-04-05,0.20967125159303004,0,Bajo
